Arrivals,Min,Max,Modal,Year,Month,Day,DayOfWeek,Variety_BASUMATHI,Variety_BROKEN RICE,Variety_COARSE,Variety_CR 1009 (COARSE) BOILED,Variety_DAPPA,Variety_FINE,Variety_MEDIUM,Variety_SONA MANSOORI NON BASMATI,Grade_AVERAGE,Market_BENGALURU,Market_BIDAR,Market_MYSURU,Market_SHIVAMOGGA
-0.40057554908205323,4200.0,5800.0,4700.0,2022.0,7.0,15.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.39182467886135747,4200.0,5800.0,4700.0,2022.0,7.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.40057554908205323,4300.0,5800.0,4700.0,2022.0,7.0,20.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.39620011397170535,4300.0,5800.0,4800.0,2022.0,7.0,21.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.40932641930274904,4700.0,5800.0,4800.0,2022.0,7.0,22.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.40932641930274904,4700.0,5800.0,4800.0,2022.0,7.0,23.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.39182467886135747,4300.0,5800.0,4800.0,2022.0,7.0,27.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.432078681876558,2500.0,2800.0,2700.0,2022.0,7.0,29.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.39182467886135747,4300.0,5800.0,4800.0,2022.0,7.0,30.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.43120359485448845,2300.0,2800.0,2500.0,2022.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.43557902996483633,2300.0,2800.0,2500.0,2022.0,8.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.42682815974414057,2300.0,2800.0,2500.0,2022.0,8.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.432078681876558,2300.0,2800.0,2500.0,2022.0,8.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.432078681876558,2300.0,2800.0,2500.0,2022.0,8.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.42682815974414057,2300.0,2800.0,2500.0,2022.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.432078681876558,2300.0,2800.0,2500.0,2022.0,8.0,10.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.42682815974414057,2300.0,2800.0,2500.0,2022.0,8.0,12.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.43557902996483633,2300.0,2800.0,2500.0,2022.0,8.0,13.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.42682815974414057,2300.0,2800.0,2500.0,2022.0,8.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.432078681876558,2300.0,2800.0,2500.0,2022.0,8.0,17.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.43120359485448845,2300.0,2800.0,2500.0,2022.0,8.0,18.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.432078681876558,2300.0,2800.0,2500.0,2022.0,8.0,19.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.43120359485448845,2300.0,2800.0,2500.0,2022.0,8.0,20.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.4338288559206972,2300.0,2800.0,2500.0,2022.0,8.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.432078681876558,2300.0,2800.0,2500.0,2022.0,8.0,23.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.42682815974414057,2300.0,2800.0,2500.0,2022.0,8.0,24.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.43120359485448845,2300.0,2800.0,2500.0,2022.0,8.0,25.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.43557902996483633,2300.0,2700.0,2500.0,2022.0,8.0,26.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.42682815974414057,2300.0,2800.0,2500.0,2022.0,8.0,29.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.43557902996483633,2300.0,2800.0,2550.0,2022.0,8.0,30.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.3830738086406617,4300.0,5800.0,4800.0,2022.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.40932641930274904,4300.0,5800.0,4800.0,2022.0,8.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.40057554908205323,4300.0,5800.0,4800.0,2022.0,8.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.39182467886135747,4300.0,5800.0,4300.0,2022.0,8.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.3830738086406617,4300.0,5800.0,4800.0,2022.0,8.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.3830738086406617,4300.0,5800.0,4800.0,2022.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.39182467886135747,4300.0,5800.0,4800.0,2022.0,8.0,10.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.37432293841996594,4300.0,5800.0,4800.0,2022.0,8.0,12.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.40057554908205323,4300.0,5800.0,4800.0,2022.0,8.0,13.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.3830738086406617,4300.0,5800.0,4800.0,2022.0,8.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.40057554908205323,4800.0,5800.0,4800.0,2022.0,8.0,17.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.39182467886135747,4300.0,5800.0,4800.0,2022.0,8.0,18.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.39182467886135747,4300.0,5800.0,4800.0,2022.0,8.0,19.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.39182467886135747,4300.0,5800.0,4800.0,2022.0,8.0,20.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.40057554908205323,4300.0,5800.0,4800.0,2022.0,8.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.37782328650824426,4300.0,5800.0,4800.0,2022.0,8.0,23.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.3830738086406617,4300.0,5800.0,4800.0,2022.0,8.0,24.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.39182467886135747,4300.0,5800.0,4800.0,2022.0,8.0,25.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.40932641930274904,4200.0,5900.0,4900.0,2022.0,8.0,26.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.37432293841996594,4200.0,5800.0,4800.0,2022.0,8.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.40057554908205323,4200.0,5800.0,4800.0,2022.0,8.0,30.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.43557902996483633,2300.0,2800.0,2500.0,2022.0,9.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.43557902996483633,2300.0,2800.0,2500.0,2022.0,9.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.432078681876558,2300.0,2800.0,2500.0,2022.0,9.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.43120359485448845,2300.0,2800.0,2500.0,2022.0,9.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.42682815974414057,2300.0,2800.0,2500.0,2022.0,9.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.42682815974414057,2300.0,2800.0,2500.0,2022.0,9.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.43557902996483633,2300.0,2800.0,2500.0,2022.0,9.0,8.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.42682815974414057,2300.0,2800.0,2500.0,2022.0,9.0,9.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.43732920400897546,2300.0,2800.0,2500.0,2022.0,9.0,10.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.42682815974414057,2300.0,2800.0,2500.0,2022.0,9.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.43557902996483633,2300.0,2900.0,2500.0,2022.0,9.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.42682815974414057,2300.0,2900.0,2500.0,2022.0,9.0,14.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.43557902996483633,2300.0,2900.0,2500.0,2022.0,9.0,15.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.42682815974414057,2300.0,2900.0,2500.0,2022.0,9.0,16.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.432078681876558,2300.0,2800.0,2500.0,2022.0,9.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.42682815974414057,2300.0,2900.0,2500.0,2022.0,9.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.4303285078324189,2300.0,2900.0,2500.0,2022.0,9.0,21.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.432078681876558,2300.0,2900.0,2500.0,2022.0,9.0,22.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.42682815974414057,2300.0,2900.0,2500.0,2022.0,9.0,23.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.40932641930274904,2400.0,3000.0,2600.0,2022.0,9.0,24.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.40932641930274904,2400.0,3000.0,2600.0,2022.0,9.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.43120359485448845,2300.0,2800.0,2500.0,2022.0,9.0,27.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.42682815974414057,2300.0,2800.0,2500.0,2022.0,9.0,28.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.4285783337882797,2300.0,2800.0,2500.0,2022.0,9.0,29.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.42682815974414057,2300.0,2800.0,2500.0,2022.0,9.0,30.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.40932641930274904,4200.0,5800.0,4700.0,2022.0,9.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.4137018544130969,4300.0,5800.0,4800.0,2022.0,9.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.39182467886135747,4300.0,5800.0,4350.0,2022.0,9.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.40057554908205323,4300.0,5800.0,4800.0,2022.0,9.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.39182467886135747,4300.0,5800.0,4800.0,2022.0,9.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.3830738086406617,4400.0,5800.0,5000.0,2022.0,9.0,7.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.39182467886135747,4400.0,5900.0,4900.0,2022.0,9.0,8.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.3830738086406617,4300.0,6000.0,5000.0,2022.0,9.0,9.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.40057554908205323,4400.0,5900.0,4900.0,2022.0,9.0,10.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.39182467886135747,4400.0,5900.0,4900.0,2022.0,9.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.39182467886135747,4400.0,5900.0,4900.0,2022.0,9.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.3830738086406617,4400.0,5900.0,4900.0,2022.0,9.0,14.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.39357485290549665,4400.0,6000.0,5000.0,2022.0,9.0,15.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.37432293841996594,4400.0,6000.0,5000.0,2022.0,9.0,16.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.3830738086406617,4400.0,6000.0,5000.0,2022.0,9.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.3786983735303138,4400.0,6000.0,5000.0,2022.0,9.0,20.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.3830738086406617,4400.0,6000.0,5000.0,2022.0,9.0,21.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.39182467886135747,4400.0,6000.0,5000.0,2022.0,9.0,22.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.3830738086406617,4400.0,6000.0,5000.0,2022.0,9.0,23.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.3655720681992702,4400.0,6000.0,5000.0,2022.0,9.0,24.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.3655720681992702,4450.0,6050.0,4800.0,2022.0,9.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.3874492437510096,4300.0,6000.0,5000.0,2022.0,9.0,27.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.3830738086406617,4400.0,6000.0,5000.0,2022.0,9.0,28.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.39182467886135747,4400.0,6000.0,5000.0,2022.0,9.0,29.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.3874492437510096,4400.0,6000.0,5000.0,2022.0,9.0,30.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.42682815974414057,2300.0,2800.0,2500.0,2022.0,10.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.42682815974414057,2300.0,2800.0,2500.0,2022.0,10.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.42682815974414057,2300.0,2800.0,2500.0,2022.0,10.0,7.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.4250779857000014,2300.0,2800.0,2500.0,2022.0,10.0,8.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.432078681876558,2300.0,2800.0,2500.0,2022.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.42682815974414057,2300.0,2800.0,2500.0,2022.0,10.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.43120359485448845,2300.0,2800.0,2500.0,2022.0,10.0,12.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.4294534208103493,2300.0,2800.0,2500.0,2022.0,10.0,13.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.42682815974414057,2300.0,2800.0,2500.0,2022.0,10.0,15.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.40932641930274904,2400.0,2900.0,2600.0,2022.0,10.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.4180772895234448,2300.0,2800.0,2600.0,2022.0,10.0,18.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.4180772895234448,2300.0,2800.0,2500.0,2022.0,10.0,27.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.4399544650751842,2300.0,2700.0,2500.0,2022.0,10.0,28.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.4443299001855321,2300.0,2800.0,2500.0,2022.0,10.0,29.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.4399544650751842,2300.0,2800.0,2500.0,2022.0,10.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.37432293841996594,4400.0,6000.0,5000.0,2022.0,10.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.37432293841996594,4400.0,6000.0,5000.0,2022.0,10.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.37432293841996594,4400.0,6000.0,5000.0,2022.0,10.0,7.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.3830738086406617,4400.0,6000.0,5000.0,2022.0,10.0,8.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.39182467886135747,4400.0,6000.0,5000.0,2022.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.39182467886135747,4400.0,6000.0,5000.0,2022.0,10.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.3830738086406617,4400.0,6000.0,5000.0,2022.0,10.0,12.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.3786983735303138,4400.0,6000.0,5000.0,2022.0,10.0,13.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.37432293841996594,4400.0,6000.0,5000.0,2022.0,10.0,15.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.3655720681992702,4200.0,6000.0,4800.0,2022.0,10.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.40057554908205323,4200.0,5900.0,4900.0,2022.0,10.0,18.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.3655720681992702,4400.0,6000.0,5000.0,2022.0,10.0,27.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.43557902996483633,4400.0,6000.0,5000.0,2022.0,10.0,28.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.43557902996483633,4400.0,6000.0,5000.0,2022.0,10.0,29.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.432078681876558,4400.0,6000.0,5000.0,2022.0,10.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.44870533529587997,2300.0,2800.0,2500.0,2022.0,11.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.4443299001855321,2300.0,2800.0,2500.0,2022.0,11.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.4443299001855321,2300.0,2800.0,2500.0,2022.0,11.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.4460800742296713,2300.0,2800.0,2500.0,2022.0,11.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.4443299001855321,2300.0,2800.0,2500.0,2022.0,11.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.44257972614139296,2300.0,2800.0,2500.0,2022.0,11.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.4250779857000014,2400.0,2800.0,2500.0,2022.0,11.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.4443299001855321,2300.0,2800.0,2500.0,2022.0,11.0,10.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.43907937805311464,2300.0,2800.0,2300.0,2022.0,11.0,12.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.4443299001855321,2300.0,2800.0,2500.0,2022.0,11.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.44257972614139296,2400.0,2800.0,2500.0,2022.0,11.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.4460800742296713,2300.0,2800.0,2500.0,2022.0,11.0,16.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.4460800742296713,2400.0,2800.0,2500.0,2022.0,11.0,17.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.4443299001855321,2400.0,3200.0,2800.0,2022.0,11.0,18.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.43557902996483633,2400.0,2800.0,2500.0,2022.0,11.0,19.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.4443299001855321,2400.0,2800.0,2500.0,2022.0,11.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
